"K","phi","m","seed","H","r","it","sampstrat","nsamp","mismatch_mean","mismatch_max","mod1_p","mod2_p","mod1_coeff","mod2_coeff","mod1_sig","mod2_sig","mod_sig"
1,0.5,1,1,0.5,0.6,3,"rand",225,0.172626718131954,0.541646272181264,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,1,0.5,0.6,3,"grid",225,0.165009330348297,0.458477291284019,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,1,0.5,0.6,3,"trans",225,0.179934087845505,0.525753676727823,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,1,0.5,0.6,3,"envgeo",225,0.182330723957327,0.474435388179781,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"full",6820,0.147011555635536,0.785042827510866,0,0,0.701879119211391,0.689717210566447,TRUE,TRUE,1
2,0.5,1,1,0.5,0.6,3,"rand",36,0.157747419687663,0.413224698957486,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"grid",36,0.141527554413009,0.350969429958923,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"trans",36,0.159997684477327,0.41253571004241,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"envgeo",36,0.169455741857447,0.61298807678886,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"rand",81,0.166374028262214,0.541269409888342,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"grid",81,0.157205677463282,0.492510921329549,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"trans",81,0.135603584455375,0.381602577890904,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"envgeo",81,0.166965060790271,0.419115850612829,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"rand",144,0.156320671836057,0.666295128328677,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"grid",144,0.147152254210226,0.712072806952485,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"trans",144,0.142409991756958,0.461436168113967,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"envgeo",144,0.160208030989657,0.585730917772408,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"rand",225,0.14861693125729,0.666295128328677,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"grid",225,0.144087752836253,0.785042827510866,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"trans",225,0.148209229993532,0.545839983218386,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,3,"envgeo",225,0.157514814192005,0.640052936150527,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"full",3501,0.134173208790985,0.540729171518742,0,0,0.829721732964827,0.78316212709887,TRUE,TRUE,1
1,1,1,1,0.5,0.6,3,"rand",36,0.136295251564113,0.365888284889015,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"grid",36,0.154876203612373,0.347463568292768,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"trans",36,0.130609487685182,0.330249041642572,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"envgeo",36,0.159239517249557,0.507473972286924,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"rand",81,0.124884107987618,0.540729171518742,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"grid",81,0.139267126194848,0.361272983561954,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"trans",81,0.127113156967284,0.45599099852295,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"envgeo",81,0.150301858703048,0.36664134814781,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"rand",144,0.127457968678454,0.540729171518742,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"grid",144,0.138874265084934,0.35305738384369,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"trans",144,0.129396493680949,0.472109274119807,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"envgeo",144,0.142556232616217,0.498034317420516,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"rand",225,0.128504263894234,0.540729171518742,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"grid",225,0.140498192714071,0.334022693044244,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"trans",225,0.133353395132439,0.369024356288548,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,3,"envgeo",225,0.136984295715113,0.497921036253011,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"full",5995,0.146637802074974,0.641639945709618,0,0,0.869105000718971,0.796424012870973,TRUE,TRUE,1
2,1,1,1,0.5,0.6,3,"rand",36,0.14045997551257,0.310083334203679,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"grid",36,0.158166626226283,0.504039033616785,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"trans",36,0.139246768214067,0.434868093933258,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"envgeo",36,0.178789883371372,0.535042827510866,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"rand",81,0.151815130776616,0.535042827510866,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"grid",81,0.147896453783203,0.367659773304054,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"trans",81,0.157673080217909,0.376997855330857,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"envgeo",81,0.147636075699498,0.414334268880763,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"rand",144,0.143309438584967,0.535042827510866,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"grid",144,0.156553282085396,0.454896033752923,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"trans",144,0.145209367820831,0.461802421095772,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"envgeo",144,0.152695842947765,0.461802421095772,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"rand",225,0.145629820736342,0.535042827510866,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"grid",225,0.14378540134923,0.504039033616785,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"trans",225,0.149517271635899,0.495221541385128,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,3,"envgeo",225,0.15536600504798,0.535690639483564,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"full",3344,0.1682648344321,0.663878171495508,0,0,0.948605242971468,0.905859846797283,TRUE,TRUE,1
1,0.5,0.25,2,0.5,0.6,3,"rand",36,0.183751215049116,0.42822657306317,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"grid",36,0.151097208912464,0.332851217482286,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"trans",36,0.156234525677884,0.3606339109222,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"envgeo",36,0.175633868537254,0.479935335390629,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"rand",81,0.182664784484686,0.42822657306317,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"grid",81,0.172562526504305,0.514679595053378,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"trans",81,0.18198555694195,0.516323055135601,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"envgeo",81,0.177876221711915,0.577555182441767,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"rand",144,0.169000200865288,0.42822657306317,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"grid",144,0.158182722289211,0.487863980856726,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"trans",144,0.175622282749764,0.43275996962471,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"envgeo",144,0.166600398436463,0.53882086840536,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"rand",225,0.174201123048938,0.555937681404774,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"grid",225,0.169913193890184,0.521609904875533,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"trans",225,0.170884320096089,0.407080157627744,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,3,"envgeo",225,0.165219481990232,0.516323055135601,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"full",6300,0.154479580494019,0.650812643731622,0,0,0.952774389611277,0.907594428376092,TRUE,TRUE,1
2,0.5,0.25,2,0.5,0.6,3,"rand",36,0.134023879545848,0.312842331424608,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"grid",36,0.142157224055164,0.396810783604439,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"trans",36,0.136000305492595,0.386770850549536,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"envgeo",36,0.152181299360165,0.306248757657242,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"rand",81,0.150514672171429,0.436889130024989,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"grid",81,0.159260310054869,0.52046650295344,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"trans",81,0.157128934559388,0.577946100973843,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"envgeo",81,0.160897223655888,0.636268591146496,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"rand",144,0.147408472764804,0.436889130024989,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"grid",144,0.15625903599408,0.577946100973843,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"trans",144,0.140937471039124,0.410661147897842,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"envgeo",144,0.175301533543824,0.636268591146496,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"rand",225,0.147459531084684,0.436889130024989,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"grid",225,0.157437225095641,0.635892067535206,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"trans",225,0.136038557765882,0.411400823599423,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,3,"envgeo",225,0.148129146695039,0.64724903173279,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"full",3144,0.131384902128513,0.548986333339308,0,0,1.00824514475632,0.968653277266938,TRUE,TRUE,1
1,1,0.25,2,0.5,0.6,3,"rand",36,0.132241424047384,0.310259888377882,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"grid",36,0.111832959274342,0.271519434005627,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"trans",36,0.111576225670074,0.379076365129937,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"envgeo",36,0.120003586009183,0.307880993053519,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"rand",81,0.135314341729999,0.310259888377882,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"grid",81,0.126887099378144,0.327307027936372,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"trans",81,0.117247233428969,0.379076365129937,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"envgeo",81,0.148148011386675,0.30490558524574,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"rand",144,0.132735519599778,0.363062153879022,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"grid",144,0.130848083629731,0.447905311504411,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"trans",144,0.121473087989627,0.383083097635061,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"envgeo",144,0.128055465369488,0.380535496397584,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"rand",225,0.129252571411004,0.363062153879022,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"grid",225,0.138814758812614,0.397898489810396,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"trans",225,0.123172525625634,0.463283515709436,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,3,"envgeo",225,0.134507414691381,0.511590307789526,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"full",5993,0.128164118562134,0.523376755055007,0,0,0.970085288620295,0.965860168729659,TRUE,TRUE,1
2,1,0.25,2,0.5,0.6,3,"rand",36,0.162848601371924,0.421697534339351,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"grid",36,0.125909475804465,0.253146790583302,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"trans",36,0.132509958489714,0.401693763191296,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"envgeo",36,0.151755092202131,0.39724903173279,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"rand",81,0.131631959880915,0.421697534339351,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"grid",81,0.134229863337825,0.372891143548624,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"trans",81,0.132670621147055,0.341786930533573,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"envgeo",81,0.138003356511514,0.422396752655657,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"rand",144,0.126091396904839,0.421697534339351,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"grid",144,0.132399284332046,0.377409535219188,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"trans",144,0.128368665055453,0.365258301197836,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"envgeo",144,0.131174951334218,0.403487114105063,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"rand",225,0.130031171197716,0.421697534339351,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"grid",225,0.128880873666408,0.35206583056968,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"trans",225,0.122747560912553,0.365258301197836,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,3,"envgeo",225,0.132543298474657,0.523376755055007,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"full",3575,0.179847831414237,0.6845811660643,0,0,0.79973106779041,0.763522310663931,TRUE,TRUE,1
1,0.5,1,2,0.5,0.6,3,"rand",36,0.150814913816796,0.327211341705989,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"grid",36,0.151618766417091,0.372307109117557,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"trans",36,0.176417807660657,0.589986811097799,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"envgeo",36,0.189683003753297,0.347656669493265,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"rand",81,0.174721031283028,0.50617136349359,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"grid",81,0.187408637685171,0.435718639241709,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"trans",81,0.175502231219828,0.589986811097799,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"envgeo",81,0.19607589516115,0.55322657306317,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"rand",144,0.165512387713299,0.50617136349359,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"grid",144,0.17093808403907,0.492305417849089,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"trans",144,0.167574431677705,0.589986811097799,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"envgeo",144,0.178115127051723,0.579038690573538,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"rand",225,0.173406667167622,0.50617136349359,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"grid",225,0.177220628339865,0.486970158043627,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"trans",225,0.16600531137603,0.589986811097799,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,3,"envgeo",225,0.177860726149152,0.490309969066003,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"full",6401,0.177699112163782,0.705267912804907,0,0,0.803250643765015,0.759218403771436,TRUE,TRUE,1
2,0.5,1,2,0.5,0.6,3,"rand",36,0.158859457596496,0.391028454378211,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"grid",36,0.164616986298874,0.433162533318176,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"trans",36,0.172515342032445,0.475293127774057,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"envgeo",36,0.231807755388999,0.611732338248294,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"rand",81,0.174291224706499,0.529063577539365,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"grid",81,0.198864747764382,0.568054556391952,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"trans",81,0.148622524186199,0.4242062657407,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"envgeo",81,0.200845324307463,0.568397996576744,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"rand",144,0.182648291850384,0.529063577539365,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"grid",144,0.160242811577864,0.529063577539365,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"trans",144,0.159590215865579,0.611732338248294,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"envgeo",144,0.195081410005856,0.6246325808935,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"rand",225,0.179104274756662,0.529063577539365,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"grid",225,0.18779065542647,0.587493575253684,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"trans",225,0.178187876319092,0.611732338248294,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,3,"envgeo",225,0.186789291777958,0.647309875338133,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"full",3301,0.155570477887529,0.609535084338679,0,0,0.965320458927551,0.86264981076502,TRUE,TRUE,1
1,1,1,2,0.5,0.6,3,"rand",36,0.188074599435654,0.410768997854658,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"grid",36,0.149944319723504,0.47926403875009,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"trans",36,0.140188642879782,0.324229086583136,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"envgeo",36,0.175724556996673,0.557784779519317,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"rand",81,0.176696770963242,0.410768997854658,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"grid",81,0.138195898093414,0.404254815527811,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"trans",81,0.145973002829671,0.491941501269824,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"envgeo",81,0.139352878788052,0.366971517377346,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"rand",144,0.176263433857977,0.471934520940416,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"grid",144,0.163117771350355,0.516921453514626,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"trans",144,0.148950493483705,0.451499930472734,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"envgeo",144,0.169093837078217,0.609535084338679,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"rand",225,0.173220463846323,0.609535084338679,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"grid",225,0.161753749357954,0.531366290586134,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"trans",225,0.155283473895777,0.53563646422048,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,3,"envgeo",225,0.155542034802954,0.460757250497211,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"full",6171,0.145253395352778,0.735700720401844,0,0,0.910252944806532,0.833155062908121,TRUE,TRUE,1
2,1,1,2,0.5,0.6,3,"rand",36,0.170775726060005,0.39724903173279,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"grid",36,0.16610299343899,0.51407165978734,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"trans",36,0.137005187835092,0.339680982449471,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"envgeo",36,0.140480166023651,0.327449550124628,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"rand",81,0.159829354602293,0.39724903173279,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"grid",81,0.158304303914464,0.399749313633583,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"trans",81,0.158571219673225,0.428004162729833,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"envgeo",81,0.150209602925756,0.510144511867438,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"rand",144,0.148709588433892,0.39724903173279,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"grid",144,0.146638985491782,0.464680982449471,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"trans",144,0.137714682642042,0.428004162729833,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"envgeo",144,0.14693980278396,0.423754021264674,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"rand",225,0.152499284889857,0.423754021264674,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"grid",225,0.148406432096611,0.544995155518578,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"trans",225,0.140434313470261,0.455603361115732,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,3,"envgeo",225,0.148014600311856,0.444893401932118,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"full",3455,0.158148806241539,0.624960844036591,0,0,0.920168326037956,0.863142061213769,TRUE,TRUE,1
1,0.5,0.25,3,0.5,0.6,3,"rand",36,0.165970421851762,0.34060660141245,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"grid",36,0.154742516369885,0.390728386980413,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"trans",36,0.182187228990479,0.469270121078567,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"envgeo",36,0.160497187768318,0.448800309344699,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"rand",81,0.161179472145049,0.409774144822397,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"grid",81,0.151926373101357,0.392559796896247,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"trans",81,0.166451750645371,0.411042701399155,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"envgeo",81,0.164559904221747,0.467597624358927,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"rand",144,0.152689872871038,0.409774144822397,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"grid",144,0.17185958264119,0.467597624358927,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"trans",144,0.16100796321671,0.411042701399155,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"envgeo",144,0.156383955265957,0.439548232725133,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"rand",225,0.154500195048282,0.442961692256604,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"grid",225,0.153749124333102,0.582905537033666,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"trans",225,0.161384804191195,0.457905537033666,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,3,"envgeo",225,0.155642416420286,0.457905537033666,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"full",6427,0.149331487919361,0.617198605162292,0,0,0.924579038286778,0.858759019725299,TRUE,TRUE,1
2,0.5,0.25,3,0.5,0.6,3,"rand",36,0.16436803748434,0.432149796953329,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"grid",36,0.154510676622537,0.386721066072396,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"trans",36,0.166544649674926,0.405376475301515,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"envgeo",36,0.14036120500417,0.33039352875536,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"rand",81,0.149061674214788,0.432149796953329,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"grid",81,0.148211775010491,0.439880574039372,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"trans",81,0.15555353458145,0.376289854444237,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,3,"envgeo",81,0.161131786749725,0.430097162235493,NA,NA,NA,NA,NA,NA,NA
